Datetime,Acreage,TotalFloor,TotalBedroom,TotalBathroom,HouseUtilities,HouseMinusPoint,RoomMultipurpose,OuterUtilities,HouseType,City,District,Price,million/m2,Longitude,Latitude
2022,40.0,2,3.0,3.0,3,0,1,3,Bán Nhà riêng,TP Hồ Chí Minh,Bình Thạnh,5.8,145.0,106.5878711,10.8041602
2022,45.0,8,4.0,4.0,2,0,0,2,Bán Nhà riêng,Hà Nội,Hà Đông,4.5,100.0,105.7749566,20.9702189
2022,37.0,8,5.0,5.0,0,0,0,3,Bán Nhà mặt phố,TP Hồ Chí Minh,Quận 10,2.15,58.108108108108105,106.66821544343898,10.7726536
2022,139.0,2,5.0,4.0,1,0,1,1,Bán Nhà mặt phố,TP Hồ Chí Minh,Thủ Đức,9.3,66.90647482014388,106.7617899,10.8298295
2022,70.0,4,3.0,2.0,2,0,2,4,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,3.85,55.0,106.6403038,10.8440568
2022,72.0,9,4.0,4.0,2,0,0,3,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,17.5,243.05555555555557,106.66523106900442,10.797672200000001
2022,40.0,2,3.0,3.0,3,0,1,3,Bán Nhà riêng,TP Hồ Chí Minh,Phú Nhuận,5.4,135.0,106.6798916250364,10.8010732
2022,68.0,6,3.0,3.0,0,0,1,4,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,9.1,133.8235294117647,106.66523106900442,10.797672200000001
2022,60.0,8,4.0,4.0,2,0,0,3,Bán Nhà mặt phố,Hà Nội,Hà Đông,9.0,150.0,105.7749566,20.9702189
2022,63.0,4,4.0,5.0,3,0,2,2,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,9.5,150.79365079365078,106.66523106900442,10.797672200000001
2022,105.0,10,4.0,5.0,5,0,4,1,Bán Nhà riêng,Đà Nẵng,Thanh Khê,10.9,103.8095238095238,108.20920548707869,16.071795950000002
2022,60.0,1,4.0,3.0,7,0,2,5,Bán Nhà riêng,Hà Nội,Ba Đình,6.2,103.33333333333331,105.83587847363593,21.03713945
2022,66.0,4,3.0,2.0,4,0,0,6,Bán Nhà riêng,TP Hồ Chí Minh,Quận 8,4.2,63.63636363636363,106.62949387003158,10.7220335
2022,225.9,1,2.0,2.0,2,0,0,3,Bán Nhà riêng,Đồng Nai,Trảng Bom,7.5,33.200531208499335,107.01899713781296,10.98092085
2022,52.0,4,4.0,3.0,4,0,2,3,Bán Nhà riêng,TP Hồ Chí Minh,Bình Thạnh,8.9,171.15384615384616,106.5878711,10.8041602
2022,46.0,4,4.0,5.0,2,1,1,4,Bán Nhà riêng,Hà Nội,Đống Đa,7.3,158.69565217391303,105.77366865,21.075303599999998
2022,353.0,10,111.0,111.0,2,0,0,7,Bán Luxury home,Thanh Hóa,Thanh Hóa,6.3,17.847025495750707,105.7745698,19.811719
2022,48.0,2,2.0,2.0,0,0,0,3,Bán Nhà riêng,TP Hồ Chí Minh,Phú Nhuận,6.1,127.08333333333331,106.6798916250364,10.8010732
2022,59.3,6,3.0,4.0,5,0,1,7,Bán Nhà mặt phố,TP Hồ Chí Minh,Thủ Đức,7.7,129.84822934232716,106.7617899,10.8298295
2022,46.0,1,4.0,4.0,3,1,2,1,Bán Nhà riêng,TP Hồ Chí Minh,Phú Nhuận,6.7,145.65217391304347,106.6798916250364,10.8010732
2022,59.33391115434984,2,3.0,2.0,4,0,0,5,Bán Nhà riêng,TP Hồ Chí Minh,Quận 10,6.5,109.54949494381135,106.66821544343898,10.7726536
2022,46.0,1,3.0,4.0,6,0,1,5,Bán Nhà riêng,Hà Nội,Cầu Giấy,14.2,308.69565217391306,105.80343767219591,21.02916475
2022,65.0,4,3.0,2.0,5,0,0,5,Bán Nhà riêng,TP Hồ Chí Minh,Quận 8,4.2,64.61538461538461,106.62949387003158,10.7220335
2022,90.0,2,2.0,2.0,6,0,2,2,Bán Nhà riêng,TP Hồ Chí Minh,Bình Tân,6.5,72.22222222222223,106.65227606400094,10.8030656
2022,60.0,2,3.0,2.0,5,0,0,7,Bán Nhà mặt phố,TP Hồ Chí Minh,Tân Phú,7.5,125.0,106.7261695,10.727068
2022,60.0,2,4.0,3.0,0,0,0,6,Bán Nhà riêng,TP Hồ Chí Minh,Bình Tân,5.3,88.33333333333333,106.65227606400094,10.8030656
2022,52.0,2,2.0,1.0,1,0,3,4,Bán Nhà riêng,TP Hồ Chí Minh,Quận 12,4.5,86.53846153846153,106.66420925636413,10.861410750000001
2022,32.0,1,3.0,4.0,7,0,0,3,Bán Nhà riêng,Hà Nội,Thanh Trì,2.45,76.5625,105.83603265035416,20.941461599999997
2022,55.0,2,4.0,3.0,1,0,3,13,Bán Nhà riêng,TP Hồ Chí Minh,Quận 7,7.5,136.36363636363637,106.72971280655217,10.737754800000001
2022,50.0,5,5.0,5.0,3,0,2,4,Bán Nhà riêng,Hà Nội,Cầu Giấy,8.5,170.0,105.80343767219591,21.02916475
2022,48.0,8,4.0,3.0,6,0,1,5,Bán Nhà riêng,TP Hồ Chí Minh,Quận 10,12.0,250.0,106.66821544343898,10.7726536
2022,40.0,4,4.0,3.0,6,0,2,9,Bán Nhà riêng,Hà Nội,Cầu Giấy,4.0,100.0,105.80343767219591,21.02916475
2022,30.0,1,1.0,1.0,0,0,2,2,Bán Nhà riêng,Hà Nội,Đống Đa,5.8,193.33333333333331,105.77366865,21.075303599999998
2022,60.0,4,4.0,4.0,1,0,0,4,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,6.0,100.0,106.66523106900442,10.797672200000001
2022,60.0,4,4.0,4.0,1,0,0,4,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,6.0,100.0,106.66523106900442,10.797672200000001
2022,35.0,5,3.0,4.0,8,0,2,5,Bán Nhà riêng,Hà Nội,Thanh Xuân,4.1,117.14285714285714,105.8143014,20.9936873
2022,51.0,8,2.0,2.0,3,0,3,6,Bán Nhà riêng,Hà Nội,Thanh Trì,5.35,104.90196078431372,105.83603265035416,20.941461599999997
2022,75.0,1,2.0,1.0,10,0,1,6,Bán Nhà riêng,TP Hồ Chí Minh,Thủ Đức,5.3,70.66666666666667,106.7617899,10.8298295
2022,52.0,2,4.0,4.0,2,0,1,1,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,12.0,230.7692307692308,106.66523106900442,10.797672200000001
2022,80.0,1,4.0,4.0,4,0,1,3,Bán Nhà riêng,Đà Nẵng,Thanh Khê,4.95,61.875,108.20920548707869,16.071795950000002
2022,36.0,2,3.0,2.0,0,0,0,3,Bán Nhà,TP Hồ Chí Minh,Bình Tân,2.5,69.44444444444444,106.65227606400094,10.8030656
2022,32.0,10,5.0,6.0,6,0,0,4,Bán Nhà riêng,Hà Nội,Cầu Giấy,5.6,175.0,105.80343767219591,21.02916475
2022,52.0,3,4.0,4.0,1,0,1,4,Bán Nhà riêng,TP Hồ Chí Minh,Phú Nhuận,8.1,155.76923076923077,106.6798916250364,10.8010732
2022,47.0,1,4.0,4.0,4,1,2,4,Bán Nhà riêng,Hà Nội,Tây Hồ,6.3,134.04255319148936,105.82394208853755,21.0684153
2022,56.0,3,4.0,4.0,1,0,1,4,Bán Nhà mặt phố,TP Hồ Chí Minh,Quận 1,9.95,177.67857142857142,106.69957286491969,10.77526035
2022,64.0,8,4.0,4.0,3,0,0,2,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,8.5,132.8125,106.6403038,10.8440568
2022,95.0,1,2.0,2.0,2,0,0,1,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,5.1,53.68421052631579,106.6403038,10.8440568
2022,38.0,2,3.0,3.0,2,0,0,5,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,4.4,115.78947368421052,106.7261695,10.727068
2022,60.0,7,4.0,6.0,7,0,3,4,Bán Nhà mặt phố,Hà Nội,Cầu Giấy,11.0,183.33333333333331,105.80343767219591,21.02916475
2022,33.0,1,3.0,4.0,5,0,1,4,Bán Nhà riêng,Hà Nội,Thanh Trì,2.3,69.6969696969697,105.83603265035416,20.941461599999997
2022,141.488557368065,1,8.0,5.0,1,0,1,3,Bán Nhà mặt phố,TP Hồ Chí Minh,Quận 7,15.5,109.54949494381135,106.72971280655217,10.737754800000001
2022,250.0,1,15.0,15.0,0,0,0,5,Bán Nhà riêng,TP Hồ Chí Minh,Thủ Đức,19.0,76.0,106.7617899,10.8298295
2022,52.0,3,4.0,4.0,1,0,1,4,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,5.9,113.46153846153848,106.7261695,10.727068
2022,52.0,4,4.0,3.0,4,0,2,3,Bán Nhà riêng,TP Hồ Chí Minh,Bình Thạnh,8.9,171.15384615384616,106.5878711,10.8041602
2022,91.0,1,3.0,2.0,0,0,0,5,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,5.65,62.08791208791209,106.6403038,10.8440568
2022,58.0,3,4.0,4.0,6,0,1,2,Bán Nhà riêng,TP Hồ Chí Minh,Bình Thạnh,8.2,141.3793103448276,106.5878711,10.8041602
2022,45.0,8,4.0,4.0,4,0,0,1,Bán Nhà riêng,Hà Nội,Hà Đông,4.3,95.55555555555556,105.7749566,20.9702189
2022,45.0,4,4.0,3.0,5,0,1,9,Bán Nhà riêng,Hà Nội,Đống Đa,5.1,113.33333333333331,105.77366865,21.075303599999998
2022,63.0,4,4.0,5.0,3,0,2,2,Bán Nhà riêng,TP Hồ Chí Minh,Phú Nhuận,9.5,150.79365079365078,106.6798916250364,10.8010732
2022,66.0,2,3.0,3.0,2,0,1,2,Bán Nhà riêng,TP Hồ Chí Minh,Quận 9,6.6,100.0,106.7715507,10.8311346
2022,60.0,2,4.0,4.0,0,0,1,4,Bán Nhà riêng,TP Hồ Chí Minh,Phú Nhuận,8.5,141.66666666666666,106.6798916250364,10.8010732
2022,50.0,3,3.0,3.0,11,0,1,4,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,6.6,132.0,106.7261695,10.727068
2022,34.0,1,3.0,4.0,6,0,2,7,Bán Nhà riêng,Hà Nội,Cầu Giấy,4.1,120.58823529411764,105.80343767219591,21.02916475
2022,50.0,8,4.0,4.0,2,0,0,3,Bán Nhà riêng,Hà Nội,Hà Đông,4.3,86.0,105.7749566,20.9702189
2022,90.0,1,4.0,2.0,4,0,1,8,Bán Nhà riêng,TP Hồ Chí Minh,Quận 7,8.3,92.22222222222224,106.72971280655217,10.737754800000001
2022,49.0,2,3.0,3.0,2,0,1,5,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,6.2,126.53061224489797,106.66523106900442,10.797672200000001
2022,33.0,1,2.0,2.0,3,0,0,4,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,4.8,145.45454545454547,106.66523106900442,10.797672200000001
2022,60.0,2,3.0,3.0,2,0,0,3,Bán Nhà riêng,TP Hồ Chí Minh,Bình Thạnh,8.7,145.0,106.5878711,10.8041602
2022,50.0,1,3.0,3.0,3,0,2,1,Bán Nhà riêng,Hà Nội,Thanh Xuân,8.1,162.0,105.8143014,20.9936873
2022,48.0,1,3.0,4.0,1,0,0,0,Bán Nhà riêng,TP Hồ Chí Minh,Bình Thạnh,7.9,164.58333333333334,106.5878711,10.8041602
2022,70.0,12,5.0,5.0,4,0,3,3,Bán Nhà mặt phố,TP Hồ Chí Minh,Quận 10,24.5,350.0,106.66821544343898,10.7726536
2022,45.0,3,3.0,4.0,1,0,1,1,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,6.4,142.22222222222223,106.66523106900442,10.797672200000001
2022,46.0,1,4.0,4.0,3,1,2,1,Bán Nhà riêng,TP Hồ Chí Minh,Phú Nhuận,7.7,167.3913043478261,106.6798916250364,10.8010732
2022,30.0,1,3.0,4.0,3,0,0,7,Bán Nhà riêng,Hà Nội,Thanh Trì,2.48,82.66666666666667,105.83603265035416,20.941461599999997
2022,45.0,3,3.0,4.0,1,0,1,1,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,6.4,142.22222222222223,106.7261695,10.727068
2022,43.0,3,3.0,4.0,0,0,0,3,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,5.3,123.25581395348836,106.7261695,10.727068
2022,48.37995832585448,4,4.0,4.0,4,0,1,3,Bán Nhà riêng,TP Hồ Chí Minh,Bình Thạnh,5.3,109.54949494381135,106.5878711,10.8041602
2022,35.14393199142259,3,3.0,3.0,2,0,2,5,Bán Nhà riêng,TP Hồ Chí Minh,Bình Thạnh,3.85,109.54949494381135,106.5878711,10.8041602
2022,44.0,5,4.0,4.0,8,0,0,7,Bán Nhà riêng,Hà Nội,Hoàng Mai,4.28,97.27272727272728,105.85744654567378,20.9755354
2022,47.46712892347987,2,4.0,2.0,1,1,0,8,Bán Nhà riêng,TP Hồ Chí Minh,Bình Thạnh,5.2,109.54949494381135,106.5878711,10.8041602
2022,45.0,6,3.0,4.0,8,0,2,4,Bán Nhà riêng,Hà Nội,Cầu Giấy,8.6,191.11111111111111,105.80343767219591,21.02916475
2022,32.0,4,2.0,1.0,2,0,0,5,Bán Nhà mặt phố,TP Hồ Chí Minh,Bình Tân,2.4,75.0,106.65227606400094,10.8030656
2022,48.0,4,3.0,4.0,7,0,3,5,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,4.5,93.75,106.6403038,10.8440568
2022,54.67848120223931,4,2.0,4.0,6,0,1,5,Bán Nhà riêng,TP Hồ Chí Minh,Bình Thạnh,5.99,109.54949494381135,106.5878711,10.8041602
2022,52.0,2,2.0,2.0,3,0,1,10,Bán Nhà riêng,TP Hồ Chí Minh,Quận 12,4.3,82.6923076923077,106.66420925636413,10.861410750000001
2022,63.0,3,3.0,2.0,11,0,3,6,Bán Nhà riêng,Hà Nội,Ba Đình,5.0,79.36507936507937,105.83587847363593,21.03713945
2022,68.0,9,3.0,2.0,3,0,0,5,Bán Nhà riêng,TP Hồ Chí Minh,Quận 8,4.3,63.23529411764706,106.62949387003158,10.7220335
2022,39.25166430210835,4,6.0,4.0,6,0,1,5,Bán Nhà riêng,TP Hồ Chí Minh,Bình Thạnh,4.3,109.54949494381135,106.5878711,10.8041602
2022,104.0,3,5.0,2.0,2,0,0,2,Bán Nhà riêng,TP Hồ Chí Minh,Quận 12,8.9,85.57692307692308,106.66420925636413,10.861410750000001
2022,120.0,1,4.0,1.0,2,0,1,6,Bán Nhà riêng,TP Hồ Chí Minh,Thủ Đức,5.7,47.5,106.7617899,10.8298295
2022,100.0,3,4.0,4.0,2,0,0,3,Bán Nhà mặt phố,Bắc Ninh,Từ Sơn,6.6,66.0,105.9568611,21.113309
2022,317.0,1,4.0,4.0,0,0,3,5,Bán Nhà mặt phố,Đà Nẵng,Hải Châu,27.5,86.75078864353313,108.2202354299364,16.059935099999997
2022,317.0,9,3.0,3.0,2,0,2,8,Bán Nhà mặt phố,Đà Nẵng,Thanh Khê,30.5,96.21451104100946,108.20920548707869,16.071795950000002
2022,77.0,6,3.0,3.0,5,0,3,9,Bán Nhà mặt phố,TP Hồ Chí Minh,Bình Tân,4.8,62.33766233766234,106.65227606400094,10.8030656
2022,49.0,2,3.0,3.0,2,0,1,5,Bán Nhà riêng,TP Hồ Chí Minh,Phú Nhuận,6.2,126.53061224489797,106.6798916250364,10.8010732
2022,45.0,3,3.0,4.0,1,0,1,1,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,5.5,122.22222222222224,106.7261695,10.727068
2022,34.0,1,3.0,3.0,2,0,0,1,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,4.45,130.88235294117646,106.7261695,10.727068
2022,43.0,3,3.0,4.0,0,0,0,3,Bán Nhà riêng,TP Hồ Chí Minh,Phú Nhuận,5.7,132.5581395348837,106.6798916250364,10.8010732
2022,56.0,2,3.0,4.0,1,0,1,2,Bán Nhà riêng,TP Hồ Chí Minh,Phú Nhuận,6.3,112.5,106.6798916250364,10.8010732
2022,42.0,2,2.0,2.0,2,0,1,2,Bán Nhà mặt phố,TP Hồ Chí Minh,Gò Vấp,2.85,67.85714285714286,106.6403038,10.8440568
2022,48.0,3,2.0,2.0,3,0,0,3,Bán Nhà riêng,Hà Nội,Thanh Trì,2.95,61.458333333333336,105.83603265035416,20.941461599999997
2022,45.0,1,2.0,1.0,2,0,0,1,Bán Nhà riêng,Hà Nội,Thanh Trì,3.65,81.11111111111111,105.83603265035416,20.941461599999997
2022,43.0,3,3.0,4.0,0,0,0,3,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,6.1,141.86046511627907,106.66523106900442,10.797672200000001
2022,52.0,3,4.0,4.0,1,0,1,4,Bán Nhà riêng,TP Hồ Chí Minh,Phú Nhuận,8.2,157.69230769230768,106.6798916250364,10.8010732
2022,52.0,4,4.0,3.0,4,0,2,3,Bán Nhà riêng,TP Hồ Chí Minh,Phú Nhuận,8.9,171.15384615384616,106.6798916250364,10.8010732
2022,56.0,3,4.0,2.0,1,0,0,2,Bán Nhà riêng,Đồng Nai,Biên Hòa,3.39,60.535714285714285,106.8226134,10.9509538
2022,58.0,4,5.0,5.0,7,0,1,9,Bán Nhà mặt phố,TP Hồ Chí Minh,Tân Phú,4.2,72.41379310344827,106.7261695,10.727068
2022,55.0,1,6.0,5.0,5,0,2,5,Bán Nhà riêng,Hà Nội,Cầu Giấy,6.8,123.63636363636364,105.80343767219591,21.02916475
2022,55.0,1,6.0,5.0,5,0,2,5,Bán Nhà riêng,Hà Nội,Cầu Giấy,6.8,123.63636363636364,105.80343767219591,21.02916475
2022,38.0,2,3.0,3.0,2,0,0,5,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,4.4,115.78947368421052,106.7261695,10.727068
2022,58.0,3,4.0,4.0,6,0,1,2,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,7.1,122.41379310344828,106.7261695,10.727068
2022,40.0,2,3.0,3.0,3,0,1,3,Bán Nhà riêng,TP Hồ Chí Minh,Phú Nhuận,5.4,135.0,106.6798916250364,10.8010732
2022,57.0,5,5.0,4.0,7,1,1,4,Bán Nhà riêng,Hà Nội,Hoàng Mai,5.36,94.03508771929825,105.85744654567378,20.9755354
2022,53.0,2,2.0,2.0,1,0,0,5,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,4.7,88.67924528301887,106.7261695,10.727068
2022,57.0,5,5.0,4.0,7,1,1,4,Bán Nhà riêng,Hà Nội,Hoàng Mai,5.36,94.03508771929825,105.85744654567378,20.9755354
2022,52.0,2,2.0,3.0,2,0,0,5,Bán Nhà riêng,TP Hồ Chí Minh,Phú Nhuận,4.8,92.3076923076923,106.6798916250364,10.8010732
2022,30.0,3,2.0,2.0,4,0,2,10,Bán Nhà riêng,Hà Nội,Đống Đa,2.55,85.0,105.77366865,21.075303599999998
2022,58.0,5,5.0,4.0,8,1,1,5,Bán Nhà riêng,Hà Nội,Hoàng Mai,5.38,92.75862068965516,105.85744654567378,20.9755354
2022,50.0,2,2.0,3.0,5,0,1,5,Bán Nhà mặt phố,TP Hồ Chí Minh,Phú Nhuận,2.9,58.0,106.6798916250364,10.8010732
2022,35.0,10,4.0,4.0,2,0,0,1,Bán Nhà riêng,Hà Nội,Hà Đông,2.9,82.85714285714286,105.7749566,20.9702189
2022,30.0,1,3.0,4.0,0,0,2,2,Bán Nhà riêng,Hà Nội,Đống Đa,5.6,186.66666666666663,105.77366865,21.075303599999998
2022,120.0,3,2.0,4.0,4,0,0,7,Bán Nhà mặt phố,Bắc Ninh,Từ Sơn,8.4,70.0,105.9568611,21.113309
2022,58.0,5,5.0,4.0,8,1,1,5,Bán Nhà riêng,Hà Nội,Hoàng Mai,5.38,92.75862068965516,105.85744654567378,20.9755354
2022,60.0,2,3.0,3.0,2,0,0,3,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,7.7,128.33333333333334,106.66523106900442,10.797672200000001
2022,60.0,2,3.0,3.0,2,0,0,3,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,7.7,128.33333333333334,106.66523106900442,10.797672200000001
2022,31.0,1,1.0,2.0,1,0,3,5,Bán Nhà riêng,Hà Nội,Long Biên,3.1,100.0,105.8921527,21.0257066
2022,98.0,3,4.0,3.0,8,0,4,10,Bán Nhà riêng,Hà Nội,Hoàng Mai,5.5,56.12244897959184,105.85744654567378,20.9755354
2022,30.0,1,3.0,4.0,8,0,4,8,Bán Nhà riêng,Hà Nội,Cầu Giấy,3.75,125.0,105.80343767219591,21.02916475
2022,52.0,3,4.0,4.0,1,0,1,4,Bán Nhà riêng,TP Hồ Chí Minh,Phú Nhuận,8.2,157.69230769230768,106.6798916250364,10.8010732
2022,40.0,8,4.0,4.0,3,0,0,1,Bán Nhà riêng,Hà Nội,Hà Đông,4.3,107.5,105.7749566,20.9702189
2022,110.0,4,3.0,3.0,3,0,0,1,Bán Nhà riêng,TP Hồ Chí Minh,Quận 11,12.0,109.0909090909091,106.6475594370616,10.7659529
2022,70.0,4,4.0,5.0,6,0,2,2,Bán Nhà riêng,TP Hồ Chí Minh,Quận 10,12.5,178.57142857142858,106.66821544343898,10.7726536
2022,33.0,1,2.0,2.0,3,0,0,4,Bán Nhà riêng,TP Hồ Chí Minh,Phú Nhuận,4.6,139.3939393939394,106.6798916250364,10.8010732
2022,52.0,3,4.0,4.0,1,0,1,4,Bán Nhà riêng,TP Hồ Chí Minh,Phú Nhuận,7.8,150.0,106.6798916250364,10.8010732
2022,40.0,5,3.0,4.0,5,0,0,7,Bán Nhà riêng,Hà Nội,Tây Hồ,3.95,98.75,105.82394208853755,21.0684153
2022,56.0,2,3.0,2.0,1,0,1,5,Bán Nhà mặt phố,TP Hồ Chí Minh,Gò Vấp,6.1,108.92857142857144,106.6403038,10.8440568
2022,40.0,1,2.0,2.0,0,0,0,3,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,4.3,107.5,106.66523106900442,10.797672200000001
2022,45.0,3,3.0,4.0,1,0,1,1,Bán Nhà riêng,TP Hồ Chí Minh,Bình Thạnh,5.7,126.66666666666669,106.5878711,10.8041602
2022,40.0,2,3.0,3.0,3,0,1,3,Bán Nhà riêng,TP Hồ Chí Minh,Phú Nhuận,5.4,135.0,106.6798916250364,10.8010732
2022,33.0,1,2.0,2.0,3,0,0,4,Bán Nhà riêng,TP Hồ Chí Minh,Phú Nhuận,4.6,139.3939393939394,106.6798916250364,10.8010732
2022,80.0,4,3.0,2.0,1,0,0,3,Bán Nhà riêng,Đồng Nai,Biên Hòa,2.65,33.125,106.8226134,10.9509538
2022,34.0,1,3.0,3.0,2,0,0,1,Bán Nhà riêng,TP Hồ Chí Minh,Bình Thạnh,5.45,160.2941176470588,106.5878711,10.8041602
2022,26.0,6,2.0,2.0,1,0,0,1,Bán Nhà riêng,Đồng Nai,Biên Hòa,1.8,69.23076923076923,106.8226134,10.9509538
2022,35.0,2,2.0,2.0,2,0,1,3,Bán Nhà riêng,TP Hồ Chí Minh,Bình Thạnh,1.95,55.71428571428572,106.5878711,10.8041602
2022,60.0,2,3.0,3.0,2,0,0,3,Bán Nhà riêng,TP Hồ Chí Minh,Bình Thạnh,7.7,128.33333333333334,106.5878711,10.8041602
2022,48.0,1,3.0,4.0,1,0,0,0,Bán Nhà riêng,TP Hồ Chí Minh,Phú Nhuận,7.9,164.58333333333334,106.6798916250364,10.8010732
2022,102.0,7,8.0,3.0,0,0,1,5,Bán Nhà riêng,TP Hồ Chí Minh,Bình Tân,10.2,100.0,106.65227606400094,10.8030656
2022,216.0,3,5.0,5.0,0,0,2,3,Bán Nhà riêng,Bắc Ninh,Từ Sơn,10.0,46.2962962962963,105.9568611,21.113309
2022,58.0,3,4.0,5.0,3,0,1,2,Bán Nhà riêng,TP Hồ Chí Minh,Phú Nhuận,8.7,150.0,106.6798916250364,10.8010732
2022,35.2,2,2.0,2.0,4,0,1,4,Bán Nhà riêng,TP Hồ Chí Minh,Bình Thạnh,1.91,54.26136363636363,106.5878711,10.8041602
2022,174.0,1,1.0,1.0,0,0,1,1,Bán Nhà mặt phố,Hà Nội,Hà Đông,21.8,125.28735632183908,105.7749566,20.9702189
2022,130.0,14,15.0,15.0,4,0,0,4,Bán Nhà mặt phố,Hà Nội,Hà Đông,35.5,273.0769230769231,105.7749566,20.9702189
2022,38.0,2,3.0,3.0,2,0,0,5,Bán Nhà riêng,TP Hồ Chí Minh,Phú Nhuận,5.4,142.10526315789474,106.6798916250364,10.8010732
2022,49.0,2,3.0,3.0,2,0,1,5,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,5.8,118.36734693877553,106.7261695,10.727068
2022,52.0,4,4.0,3.0,4,0,2,3,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,6.7,128.84615384615384,106.7261695,10.727068
2022,46.0,1,4.0,4.0,3,1,2,1,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,5.7,123.91304347826087,106.7261695,10.727068
2022,40.0,1,4.0,4.0,7,0,3,11,Bán Nhà riêng,Hà Nội,Hoàn Kiếm,8.7,217.5,105.84558760674456,21.02705925
2022,55.0,1,3.0,4.0,7,2,1,4,Bán Nhà riêng,Hà Nội,Hai Bà Trưng,15.0,272.72727272727275,105.8552245,21.012198
2022,90.0,4,5.0,4.0,6,0,3,4,Bán Nhà mặt phố,Hà Nội,Hoàng Mai,23.0,255.55555555555557,105.85744654567378,20.9755354
2022,60.0,1,6.0,5.0,2,0,2,9,Bán Nhà riêng,Hà Nội,Hai Bà Trưng,6.0,100.0,105.8552245,21.012198
2022,52.0,4,4.0,3.0,4,0,2,3,Bán Nhà riêng,TP Hồ Chí Minh,Phú Nhuận,8.7,167.30769230769232,106.6798916250364,10.8010732
2022,43.0,3,3.0,4.0,0,0,0,3,Bán Nhà riêng,TP Hồ Chí Minh,Phú Nhuận,5.5,127.90697674418604,106.6798916250364,10.8010732
2022,58.0,3,4.0,5.0,3,0,1,2,Bán Nhà riêng,TP Hồ Chí Minh,Phú Nhuận,9.3,160.3448275862069,106.6798916250364,10.8010732
2022,48.0,1,3.0,4.0,1,0,0,0,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,6.9,143.75,106.66523106900442,10.797672200000001
2022,58.0,5,5.0,4.0,8,0,1,4,Bán Nhà riêng,Hà Nội,Hoàng Mai,5.38,92.75862068965516,105.85744654567378,20.9755354
2022,58.0,3,4.0,4.0,6,0,1,2,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,8.1,139.6551724137931,106.66523106900442,10.797672200000001
2022,52.0,3,4.0,4.0,1,0,1,4,Bán Nhà riêng,TP Hồ Chí Minh,Phú Nhuận,8.6,165.3846153846154,106.6798916250364,10.8010732
2022,85.0,2,3.0,3.0,9,0,3,1,Bán Nhà riêng,Thừa Thiên Huế,Huế,2.65,31.176470588235293,107.5863388,16.4639321
2022,34.0,1,3.0,3.0,2,0,0,1,Bán Nhà riêng,TP Hồ Chí Minh,Phú Nhuận,5.75,169.11764705882354,106.6798916250364,10.8010732
2022,85.0,1,2.0,2.0,5,0,1,1,Bán Nhà riêng,Hà Nội,Long Biên,3.5,41.1764705882353,105.8921527,21.0257066
2022,48.0,10,5.0,4.0,6,0,1,3,Bán Nhà riêng,Hà Nội,Thanh Xuân,0.52,10.833333333333334,105.8143014,20.9936873
2022,120.0,3,3.0,3.0,0,0,0,3,Bán Nhà mặt phố,Bắc Ninh,Từ Sơn,6.96,58.0,105.9568611,21.113309
2022,58.0,5,5.0,4.0,8,0,1,4,Bán Nhà riêng,Hà Nội,Hoàng Mai,5.38,92.75862068965516,105.85744654567378,20.9755354
2022,26.0,5,3.0,4.0,7,0,1,4,Bán Nhà mặt phố,TP Hồ Chí Minh,Quận 5,11.6,446.1538461538461,106.61881365691625,10.83488435
